code,city_code,name,yomi,prefecture_code,subprefecture_code,county_code,valid_from,valid_to
28210_initial,28210,加古川市,かこがわし,28,28010,,,1979-02-01
28211_initial,28211,龍野市,たつのし,28,,,,2005-10-01
28212_initial,28212,赤穂市,あこうし,28,28007,,,
28213_20051001,28213,西脇市,にしわきし,28,28002,,2005-10-01,
28213_initial,28213,西脇市,にしわきし,28,28002,,,2005-10-01
28214_initial,28214,宝塚市,たからづかし,28,28008,,,
28215_20051024,28215,三木市,みきし,28,28002,,2005-10-24,
28215_initial,28215,三木市,みきし,28,28002,,,2005-10-24
28216_initial,28216,高砂市,たかさごし,28,28010,,,
28217_initial,28217,川西市,かわにしし,28,28008,,,
28218_initial,28218,小野市,おのし,28,28002,,,
28219_initial,28219,三田市,さんだし,28,28008,,,
28220_initial,28220,加西市,かさいし,28,28002,,,
28221_19990401,28221,篠山市,ささやまし,28,28005,,1999-04-01,2019-05-01
28221_20190501,28221,丹波篠山市,たんばささやまし,28,28005,,2019-05-01,
28222_20040401,28222,養父市,やぶし,28,28004,,2004-04-01,
28223_20041101,28223,丹波市,たんばし,28,28005,,2004-11-01,
28224_20050111,28224,南あわじ市,みなみあわじし,28,28001,,2005-01-11,
28225_20050401,28225,朝来市,あさごし,28,28004,,2005-04-01,
28226_20050401,28226,淡路市,あわじし,28,28001,,2005-04-01,
28227_20050401,28227,宍粟市,しそうし,28,28007,,2005-04-01,
28228_20060320,28228,加東市,かとうし,28,28002,,2006-03-20,
28229_20051001,28229,たつの市,たつのし,28,28007,,2005-10-01,
28301_initial,28301,猪名川町,いながわちょう,28,28008,28021,,
28321_initial,28321,吉川町,よかわちょう,28,,28011,,2005-10-24
28341_initial,28341,社町,やしろちょう,28,,28013,,2006-03-20
28342_initial,28342,滝野町,たきのちょう,28,,28013,,2006-03-20
28343_initial,28343,東条町,とうじょうちょう,28,,28013,,2006-03-20
28361_initial,28361,中町,なかちょう,28,,28015,,2005-11-01
28362_initial,28362,加美町,かみちょう,28,,28015,,2005-11-01
28363_initial,28363,八千代町,やちよちょう,28,,28015,,2005-11-01
28364_initial,28364,黒田庄町,くろだしょうちょう,28,,28015,,2005-10-01
28365_20051101,28365,多可町,たかちょう,28,28002,28015,2005-11-01,
28381_initial,28381,稲美町,いなみちょう,28,28010,28020,,
28382_initial,28382,播磨町,はりまちょう,28,28010,28020,,
28401_initial,28401,志方町,しかたちょう,28,,28018,,1979-02-01
28421_initial,28421,家島町,いえしまちょう,28,,28009,,2006-03-27
28422_initial,28422,夢前町,ゆめさきちょう,28,,28009,,2006-03-27
28441_initial,28441,神崎町,かんざきちょう,28,,28014,,2005-11-07
28442_initial,28442,市川町,いちかわちょう,28,28006,28014,,
28443_initial,28443,福崎町,ふくさきちょう,28,28006,28014,,
28444_initial,28444,香寺町,こうでらちょう,28,,28014,,2006-03-27
28445_initial,28445,大河内町,おおかわちちょう,28,,28014,,2005-11-07
28446_20051107,28446,神河町,かみかわちょう,28,28006,28014,2005-11-07,
28461_initial,28461,新宮町,しんぐうちょう,28,,28019,,2005-10-01
28462_initial,28462,揖保川町,いぼがわちょう,28,,28019,,2005-10-01
28463_initial,28463,御津町,みつちょう,28,,28019,,2005-10-01
28464_initial,28464,太子町,たいしちょう,28,28007,28019,,
28481_initial,28481,上郡町,かみごおりちょう,28,28007,28022,,
28501_20051001,28501,佐用町,さようちょう,28,28007,28001,2005-10-01,
28501_initial,28501,佐用町,さようちょう,28,28007,28001,,2005-10-01
28502_initial,28502,上月町,こうづきちょう,28,,28001,,2005-10-01
28503_initial,28503,南光町,なんこうちょう,28,,28001,,2005-10-01
28504_initial,28504,三日月町,みかづきちょう,28,,28001,,2005-10-01
28521_initial,28521,山崎町,やまさきちょう,28,,28008,,2005-04-01
28522_initial,28522,安富町,やすとみちょう,28,,28008,,2006-03-27
28523_initial,28523,一宮町,いちのみやちょう,28,,28008,,2005-04-01
28524_initial,28524,波賀町,はがちょう,28,,28008,,2005-04-01
28525_initial,28525,千種町,ちくさちょう,28,,28008,,2005-04-01
28541_initial,28541,城崎町,きのさきちょう,28,,28012,,2005-04-01
28542_initial,28542,竹野町,たけのちょう,28,,28012,,2005-04-01
28543_initial,28543,香住町,かすみちょう,28,,28012,,2005-04-01
28544_initial,28544,日高町,ひだかちょう,28,,28012,,2005-04-01
28561_initial,28561,出石町,いずしちょう,28,,28017,,2005-04-01
28562_initial,28562,但東町,たんとうちょう,28,,28017,,2005-04-01
28581_initial,28581,村岡町,むらおかちょう,28,,28006,,2005-04-01
28582_initial,28582,浜坂町,はまさかちょう,28,,28006,,2005-10-01
28583_initial,28583,美方町,みかたちょう,28,,28006,,2005-04-01
28584_initial,28584,温泉町,おんせんちょう,28,,28006,,2005-10-01
28585_20050401,28585,香美町,かみちょう,28,28004,28006,2005-04-01,
28586_20051001,28586,新温泉町,しんおんせんちょう,28,28004,28006,2005-10-01,
28601_initial,28601,八鹿町,ようかちょう,28,,28007,,2004-04-01
28602_initial,28602,養父町,やぶちょう,28,,28007,,2004-04-01
28603_initial,28603,大屋町,おおやちょう,28,,28007,,2004-04-01
28604_initial,28604,関宮町,せきのみやちょう,28,,28007,,2004-04-01
28621_initial,28621,生野町,いくのちょう,28,,28016,,2005-04-01
28622_initial,28622,和田山町,わだやまちょう,28,,28016,,2005-04-01
28623_initial,28623,山東町,さんとうちょう,28,,28016,,2005-04-01
28624_initial,28624,朝来町,あさごちょう,28,,28016,,2005-04-01
28641_initial,28641,柏原町,かいばらちょう,28,,28004,,2004-11-01
28642_initial,28642,氷上町,ひかみちょう,28,,28004,,2004-11-01
28643_initial,28643,青垣町,あおがきちょう,28,,28004,,2004-11-01
28644_initial,28644,春日町,かすがちょう,28,,28004,,2004-11-01
28645_initial,28645,山南町,さんなんちょう,28,,28004,,2004-11-01
28646_initial,28646,市島町,いちじまちょう,28,,28004,,2004-11-01
28661_19750328,28661,篠山町,ささやまちょう,28,,28002,1975-03-28,1999-04-01
28661_initial,28661,篠山町,ささやまちょう,28,,28002,,1975-03-28
28662_initial,28662,城東町,じょうとうちょう,28,,28002,,1975-03-28
28663_initial,28663,多紀町,たきちょう,28,,28002,,1975-03-28
28664_initial,28664,西紀町,にしきちょう,28,,28002,,1999-04-01
28665_initial,28665,丹南町,たんなんちょう,28,,28002,,1999-04-01
28666_initial,28666,今田町,こんだちょう,28,,28002,,1999-04-01
28681_initial,28681,津名町,つなちょう,28,,28003,,2005-04-01
28682_initial,28682,淡路町,あわじちょう,28,,28003,,2005-04-01
28683_initial,28683,北淡町,ほくだんちょう,28,,28003,,2005-04-01
28684_initial,28684,一宮町,いちのみやちょう,28,,28003,,2005-04-01
28685_initial,28685,五色町,ごしきちょう,28,,28003,,2006-02-11
28686_initial,28686,東浦町,ひがしうらちょう,28,,28003,,2005-04-01
28701_initial,28701,緑町,みどりちょう,28,,28010,,2005-01-11
28702_initial,28702,西淡町,せいだんちょう,28,,28010,,2005-01-11
28703_initial,28703,三原町,みはらちょう,28,,28010,,2005-01-11
28704_initial,28704,南淡町,なんだんちょう,28,,28010,,2005-01-11
29201_20050401,29201,奈良市,ならし,29,,,2005-04-01,
29201_initial,29201,奈良市,ならし,29,,,,2005-04-01
29202_initial,29202,大和高田市,やまとたかだし,29,,,,
29203_initial,29203,大和郡山市,やまとこおりやまし,29,,,,
29204_initial,29204,天理市,てんりし,29,,,,
29205_initial,29205,橿原市,かしはらし,29,,,,
29206_initial,29206,桜井市,さくらいし,29,,,,
29207_20050925,29207,五條市,ごじょうし,29,,,2005-09-25,
29207_initial,29207,五條市,ごじょうし,29,,,,2005-09-25
29208_initial,29208,御所市,ごせし,29,,,,
29209_19711101,29209,生駒市,いこまし,29,,,1971-11-01,
29210_19911001,29210,香芝市,かしばし,29,,,1991-10-01,
29211_20041001,29211,葛城市,かつらぎし,29,,,2004-10-01,
29212_20060101,29212,宇陀市,うだし,29,,,2006-01-01,
29301_initial,29301,月ケ瀬村,つきがせむら,29,,29007,,2005-04-01
29321_19911024,29321,都祁村,つげむら,29,,29004,1991-10-24,2005-04-01
29321_initial,29321,都祁村,つげむら,29,,29004,,1991-10-24
29322_initial,29322,山添村,やまぞえむら,29,,29004,,
29341_initial,29341,生駒町,いこまちょう,29,,29005,,1971-11-01
29342_19710201,29342,平群町,へぐりちょう,29,,29005,1971-02-01,
29342_initial,29342,平群村,へぐりむら,29,,29005,,1971-02-01
29343_initial,29343,三郷町,さんごうちょう,29,,29005,,
29344_initial,29344,斑鳩町,いかるがちょう,29,,29005,,
29345_19860401,29345,安堵町,あんどちょう,29,,29005,1986-04-01,
29345_initial,29345,安堵村,あんどむら,29,,29005,,1986-04-01
29361_19750401,29361,川西町,かわにしちょう,29,,29002,1975-04-01,
29361_initial,29361,川西村,かわにしむら,29,,29002,,1975-04-01
29362_19740401,29362,三宅町,みやけちょう,29,,29002,1974-04-01,
29362_initial,29362,三宅村,みやけむら,29,,29002,,1974-04-01
29363_initial,29363,田原本町,たわらもとちょう,29,,29002,,
29381_initial,29381,大宇陀町,おおうだちょう,29,,29001,,2006-01-01
29382_initial,29382,菟田野町,うたのちょう,29,,29001,,2006-01-01
29383_initial,29383,榛原町,はいばらちょう,29,,29001,,2006-01-01
29384_initial,29384,室生村,むろうむら,29,,29001,,2006-01-01
29385_initial,29385,曽爾村,そにむら,29,,29001,,
29386_initial,29386,御杖村,みつえむら,29,,29001,,
29401_initial,29401,高取町,たかとりちょう,29,,29008,,
29402_initial,29402,明日香村,あすかむら,29,,29008,,
29421_initial,29421,新庄町,しんじょうちょう,29,,29003,,2004-10-01
29422_initial,29422,當麻町,たいまちょう,29,,29003,,2004-10-01
29423_initial,29423,香芝町,かしばちょう,29,,29003,,1991-10-01
29424_19721201,29424,上牧町,かんまきちょう,29,,29003,1972-12-01,
29424_initial,29424,上牧村,かんまきむら,29,,29003,,1972-12-01
29425_initial,29425,王寺町,おうじちょう,29,,29003,,
29426_initial,29426,広陵町,こうりようちょう,29,,29003,,
29427_19711201,29427,河合町,かわいちょう,29,,29003,1971-12-01,
29427_initial,29427,河合村,かわいむら,29,,29003,,1971-12-01
29441_initial,29441,吉野町,よしのちょう,29,,29006,,
29442_initial,29442,大淀町,おおよどちょう,29,,29006,,
29443_initial,29443,下市町,しもいちちょう,29,,29006,,
29444_initial,29444,黒滝村,くろたきむら,29,,29006,,
29445_initial,29445,西吉野村,にしよしのむら,29,,29006,,2005-09-25
29446_initial,29446,天川村,てんかわむら,29,,29006,,
29447_initial,29447,野迫川村,のせがわむら,29,,29006,,
29448_initial,29448,大塔村,おおとうむら,29,,29006,,2005-09-25
29449_initial,29449,十津川村,とつかわむら,29,,29006,,
29450_initial,29450,下北山村,しもきたやまむら,29,,29006,,
29451_initial,29451,上北山村,かみきたやまむら,29,,29006,,
29452_initial,29452,川上村,かわかみむら,29,,29006,,
29453_initial,29453,東吉野村,ひがしよしのむら,29,,29006,,
30201_initial,30201,和歌山市,わかやまし,30,,,,
30202_20050401,30202,海南市,かいなんし,30,,,2005-04-01,
30202_initial,30202,海南市,かいなんし,30,,,,2005-04-01
30203_20060301,30203,橋本市,はしもとし,30,,,2006-03-01,
30203_initial,30203,橋本市,はしもとし,30,,,,2006-03-01
30204_initial,30204,有田市,ありだし,30,,,,
30205_initial,30205,御坊市,ごぼうし,30,,,,
30206_20050501,30206,田辺市,たなべし,30,,,2005-05-01,
30206_initial,30206,田辺市,たなべし,30,,,,2005-05-01
30207_20051001,30207,新宮市,しんぐうし,30,,,2005-10-01,
30207_initial,30207,新宮市,しんぐうし,30,,,,2005-10-01
30208_20051107,30208,紀の川市,きのかわし,30,,,2005-11-07,
30209_20060401,30209,岩出市,いわでし,30,,,2006-04-01,
30301_initial,30301,下津町,しもつちょう,30,,30002,,2005-04-01
30302_initial,30302,野上町,のかみちょう,30,,30002,,2006-01-01
30303_initial,30303,美里町,みさとちょう,30,,30002,,2006-01-01
30304_20060101,30304,紀美野町,きみのちょう,30,,30002,2006-01-01,
30321_initial,30321,打田町,うちたちょう,30,,30006,,2005-11-07
30322_initial,30322,粉河町,こかわちょう,30,,30006,,2005-11-07
30323_initial,30323,那賀町,ながちょう,30,,30006,,2005-11-07
30324_initial,30324,桃山町,ももやまちょう,30,,30006,,2005-11-07
30325_initial,30325,貴志川町,きしがわちょう,30,,30006,,2005-11-07
30326_initial,30326,岩出町,いわでちょう,30,,30006,,2006-04-01
30341_20051001,30341,かつらぎ町,かつらぎちょう,30,,30007,2005-10-01,
30341_initial,30341,かつらぎ町,かつらぎちょう,30,,30007,,2005-10-01
30342_initial,30342,高野口町,こうやぐちちょう,30,,30007,,2006-03-01
30343_initial,30343,九度山町,くどやまちょう,30,,30007,,
30344_initial,30344,高野町,こうやちょう,30,,30007,,
30345_initial,30345,花園村,はなぞのむら,30,,30007,,2005-10-01
30361_initial,30361,湯浅町,ゆあさちょう,30,,30005,,
30362_initial,30362,広川町,ひろがわちょう,30,,30005,,
30363_initial,30363,吉備町,きびちょう,30,,30005,,2006-01-01
30364_initial,30364,金屋町,かなやちょう,30,,30005,,2006-01-01
30365_initial,30365,清水町,しみずちょう,30,,30005,,2006-01-01
30366_20060101,30366,有田川町,ありだがわちょう,30,,30005,2006-01-01,
30381_initial,30381,美浜町,みはまちょう,30,,30004,,
30382_initial,30382,日高町,ひだかちょう,30,,30004,,
30383_initial,30383,由良町,ゆらちょう,30,,30004,,
30384_initial,30384,川辺町,かわべちょう,30,,30004,,2005-05-01
30385_initial,30385,中津村,なかつむら,30,,30004,,2005-05-01
30386_initial,30386,美山村,みやまむら,30,,30004,,2005-05-01
30387_initial,30387,龍神村,りゅうじんむら,30,,30004,,2005-05-01
30388_initial,30388,南部川村,みなべがわむら,30,,30004,,2004-10-01
30389_initial,30389,南部町,みなべちょう,30,,30004,,2004-10-01
30390_initial,30390,印南町,いなみちょう,30,,30004,,
30391_20041001,30391,みなべ町,みなべちょう,30,,30004,2004-10-01,
30392_20050501,30392,日高川町,ひだかがわちょう,30,,30004,2005-05-01,
30401_20060301,30401,白浜町,しらはまちょう,30,,30001,2006-03-01,
30401_initial,30401,白浜町,しらはまちょう,30,,30001,,2006-03-01
30402_initial,30402,中辺路町,なかへちちょう,30,,30001,,2005-05-01
30403_initial,30403,大塔村,おおとうむら,30,,30001,,2005-05-01
30404_initial,30404,上富田町,かみとんだちょう,30,,30001,,
30405_initial,30405,日置川町,ひきがわちょう,30,,30001,,2006-03-01
30406_initial,30406,すさみ町,すさみちょう,30,,30001,,
30407_initial,30407,串本町,くしもとちょう,30,,30001,,2005-04-01
30421_initial,30421,那智勝浦町,なちかつうらちょう,30,,30003,,
30422_initial,30422,太地町,たいじちょう,30,,30003,,
30423_initial,30423,古座町,こざちょう,30,,30003,,2005-04-01
30424_initial,30424,古座川町,こざがわちょう,30,,30003,,
30425_initial,30425,熊野川町,くまのがわちょう,30,,30003,,2005-10-01
30426_initial,30426,本宮町,ほんぐうちょう,30,,30003,,2005-05-01
30427_initial,30427,北山村,きたやまむら,30,,30003,,
30428_20050401,30428,串本町,くしもとちょう,30,,30003,2005-04-01,
31201_20041101,31201,鳥取市,とっとりし,31,,,2004-11-01,
31201_initial,31201,鳥取市,とっとりし,31,,,,2004-11-01
31202_20050331,31202,米子市,よなごし,31,,,2005-03-31,
31202_initial,31202,米子市,よなごし,31,,,,2005-03-31
31203_20050322,31203,倉吉市,くらよしし,31,,,2005-03-22,
31203_initial,31203,倉吉市,くらよしし,31,,,,2005-03-22
31204_initial,31204,境港市,さかいみなとし,31,,,,
31301_initial,31301,国府町,こくふちょう,31,,31005,,2004-11-01
31302_initial,31302,岩美町,いわみちょう,31,,31005,,
