id,municipality_id,city_code,subprefecture_code,county_code,valid_from,valid_to
16402_initial,M01495,16402,,16002,,2004-11-01
16403_initial,M01496,16403,,16002,,2004-11-01
16404_initial,M01497,16404,,16002,,2004-11-01
16405_initial,M01498,16405,,16002,,2004-11-01
16406_initial,M01499,16406,,16002,,2004-11-01
16407_initial,M01500,16407,,16002,,2004-11-01
16408_initial,M01501,16408,,16002,,2004-11-01
16421_initial,M01502,16421,,16001,,2004-11-01
16422_initial,M01503,16422,,16001,,2005-11-01
17201_initial,M01504,17201,,,,
17202_initial,M01505,17202,,,,2004-10-01
17202_20041001,M01505,17202,,,2004-10-01,
17203_initial,M01506,17203,,,,
17204_initial,M01507,17204,,,,2006-02-01
17204_20060201,M01507,17204,,,2006-02-01,
17205_initial,M01508,17205,,,,
17206_initial,M01509,17206,,,,2005-10-01
17206_20051001,M01509,17206,,,2005-10-01,
17207_initial,M01510,17207,,,,
17208_19701010,M01511,17208,,,1970-10-10,2005-02-01
17209_20040301,M01512,17209,,,2004-03-01,
17210_20050201,M01513,17210,,,2005-02-01,
17211_20050201,M01514,17211,,,2005-02-01,
17212_20111111,M01515,17212,,,2011-11-11,
17301_initial,M01516,17301,,17007,,2005-10-01
17321_initial,M01517,17321,,17004,,2005-02-01
17322_initial,M01518,17322,,17004,,2005-02-01
17323_initial,M01519,17323,,17004,,2005-02-01
17324_initial,M01520,17324,,17004,,1980-04-01
17324_19800401,M01521,17324,,17004,1980-04-01,
17341_initial,M01522,17341,,17005,,1970-10-10
17342_initial,M01523,17342,,17005,,2005-02-01
17343_initial,M01524,17343,,17005,,2005-02-01
17344_initial,M01525,17344,,17005,,2011-11-11
17345_initial,M01526,17345,,17005,,2005-02-01
17346_initial,M01527,17346,,17005,,2005-02-01
17347_initial,M01528,17347,,17005,,2005-02-01
17348_initial,M01529,17348,,17005,,2005-02-01
17349_initial,M01530,17349,,17005,,2005-02-01
17361_initial,M01531,17361,,17006,,
17362_initial,M01532,17362,,17006,,2004-03-01
17363_initial,M01533,17363,,17006,,2004-03-01
17364_initial,M01534,17364,,17006,,2004-03-01
17365_initial,M01535,17365,,17006,,
17381_initial,M01536,17381,,17001,,1970-11-01
17382_initial,M01537,17382,,17001,,2005-09-01
17383_initial,M01538,17383,,17001,,2005-03-01
17384_initial,M01539,17384,,17001,,1970-11-01
17384_19701101,M01539,17384,,17001,1970-11-01,2005-09-01
17384_20050901,M01539,17384,,17001,2005-09-01,
17385_initial,M01540,17385,,17001,,2005-03-01
17386_20050301,M01541,17386,,17001,2005-03-01,
17401_initial,M01542,17401,,17002,,2004-10-01
17402_initial,M01543,17402,,17002,,2005-03-01
17403_initial,M01544,17403,,17002,,2004-10-01
17404_initial,M01545,17404,,17002,,2005-03-01
17405_initial,M01546,17405,,17002,,2004-10-01
17406_initial,M01547,17406,,17002,,2005-03-01
17407_20050301,M01548,17407,,17002,2005-03-01,
17421_initial,M01549,17421,,17008,,2005-03-01
17461_20050301,M01549,17461,,17003,2005-03-01,
17422_initial,M01550,17422,,17008,,2005-03-01
17462_20050301,M01550,17462,,17003,2005-03-01,2006-02-01
17423_initial,M01551,17423,,17008,,2005-03-01
17424_initial,M01552,17424,,17008,,2005-03-01
17441_initial,M01553,17441,,17009,,2005-03-01
17463_20050301,M01554,17463,,17003,2005-03-01,
18201_initial,M01555,18201,,,,1971-09-01
18201_19710901,M01555,18201,,,1971-09-01,2006-02-01
18201_20060201,M01555,18201,,,2006-02-01,
18202_initial,M01556,18202,,,,
18203_initial,M01557,18203,,,,2005-10-01
18204_initial,M01558,18204,,,,
18205_initial,M01559,18205,,,,1970-07-01
18205_19700701,M01559,18205,,,1970-07-01,2005-11-07
18205_20051107,M01559,18205,,,2005-11-07,
18206_initial,M01560,18206,,,,
18207_initial,M01561,18207,,,,
18208_20040301,M01562,18208,,,2004-03-01,
18209_20051001,M01563,18209,,,2005-10-01,
18210_20060320,M01564,18210,,,2006-03-20,
18301_initial,M01565,18301,,18008,,1971-09-01
18302_initial,M01566,18302,,18008,,2006-02-01
18321_initial,M01567,18321,,18002,,2006-02-13
18322_initial,M01568,18322,,18002,,2006-02-13
18322_20060213,M01568,18322,,18002,2006-02-13,
18323_initial,M01569,18323,,18002,,2006-02-13
18341_initial,M01570,18341,,18006,,1970-07-01
18342_initial,M01571,18342,,18006,,2005-11-07
18361_initial,M01572,18361,,18001,,2006-03-20
18362_initial,M01573,18362,,18001,,2004-03-01
18363_initial,M01574,18363,,18001,,2004-03-01
18364_initial,M01575,18364,,18001,,2006-03-20
18365_initial,M01576,18365,,18001,,2006-03-20
18366_initial,M01577,18366,,18001,,2006-03-20
18381_initial,M01578,18381,,18010,,2005-10-01
18382_initial,M01579,18382,,18010,,
18401_initial,M01580,18401,,18007,,2005-01-01
18402_initial,M01581,18402,,18007,,2005-01-01
18403_initial,M01582,18403,,18007,,2005-01-01
18404_20050101,M01583,18404,,18007,2005-01-01,
18421_initial,M01584,18421,,18003,,2005-02-01
18422_initial,M01585,18422,,18003,,2005-02-01
18423_initial,M01586,18423,,18003,,2005-02-01
18423_20050201,M01586,18423,,18003,2005-02-01,
18424_initial,M01587,18424,,18003,,2006-02-01
18425_initial,M01588,18425,,18003,,2005-02-01
18426_initial,M01589,18426,,18003,,2006-02-01
18441_initial,M01590,18441,,18004,,2005-03-31
18442_initial,M01591,18442,,18004,,
18461_initial,M01592,18461,,18005,,2005-03-31
18462_initial,M01593,18462,,18005,,2006-03-03
18481_initial,M01594,18481,,18011,,
18482_initial,M01595,18482,,18011,,2006-03-03
18483_20060303,M01596,18483,,18011,2006-03-03,
18501_20050331,M01597,18501,,18009,2005-03-31,
19201_initial,M01598,19201,,,,2006-03-01
19201_20060301,M01598,19201,,,2006-03-01,
19202_initial,M01599,19202,,,,
19203_initial,M01600,19203,,,,2005-11-01
19204_initial,M01601,19204,,,,
19205_initial,M01602,19205,,,,2005-03-22
19205_20050322,M01602,19205,,,2005-03-22,
19206_initial,M01603,19206,,,,
19207_initial,M01604,19207,,,,
19208_20030401,M01605,19208,,,2003-04-01,
19209_20041101,M01606,19209,,,2004-11-01,2006-03-15
19209_20060315,M01606,19209,,,2006-03-15,
19210_20040901,M01607,19210,,,2004-09-01,
19211_20041012,M01608,19211,,,2004-10-12,2006-08-01
19211_20060801,M01608,19211,,,2006-08-01,
19212_20050213,M01609,19212,,,2005-02-13,
19213_20051101,M01610,19213,,,2005-11-01,
19214_20060220,M01611,19214,,,2006-02-20,
19301_initial,M01612,19301,,19003,,2004-10-12
19302_initial,M01613,19302,,19003,,2005-03-22
19303_initial,M01614,19303,,19003,,2005-03-22
19304_initial,M01615,19304,,19003,,2005-11-01
19305_initial,M01616,19305,,19003,,2005-11-01
19321_initial,M01617,19321,,19002,,2004-10-12
19322_initial,M01618,19322,,19002,,2004-10-12
19323_initial,M01619,19323,,19002,,2004-10-12
19324_initial,M01620,19324,,19002,,2004-10-12
19325_initial,M01621,19325,,19002,,2004-10-12
19326_initial,M01622,19326,,19002,,2006-03-01
19327_initial,M01623,19327,,19002,,2006-08-01
19328_initial,M01624,19328,,19002,,2006-02-20
19341_initial,M01625,19341,,19004,,2006-03-01
19342_initial,M01626,19342,,19004,,2005-10-01
19343_initial,M01627,19343,,19004,,2005-10-01
19344_initial,M01628,19344,,19004,,2005-10-01
19345_initial,M01629,19345,,19004,,2004-09-13
19346_20051001,M01630,19346,,19004,2005-10-01,
19361_initial,M01631,19361,,19001,,2010-03-08
19362_initial,M01632,19362,,19001,,2010-03-08
19363_initial,M01633,19363,,19001,,2004-09-13
19364_initial,M01634,19364,,19001,,
19365_initial,M01635,19365,,19001,,2004-09-13
19365_20040913,M01635,19365,,19001,2004-09-13,
19366_initial,M01636,19366,,19001,,2003-03-01
19366_20030301,M01636,19366,,19001,2003-03-01,
19367_initial,M01637,19367,,19001,,2003-03-01
19368_20100308,M01638,19368,,19001,2010-03-08,
19381_initial,M01639,19381,,19007,,2004-09-01
19382_initial,M01640,19382,,19007,,2004-09-01
19383_initial,M01641,19383,,19007,,1985-04-01
19383_19850401,M01642,19383,,19007,1985-04-01,2006-02-20
19384_initial,M01643,19384,,19007,,1971-04-01
19384_19710401,M01644,19384,,19007,1971-04-01,
19385_initial,M01645,19385,,19007,,2006-02-20
19386_initial,M01646,19386,,19007,,2003-04-01
19387_initial,M01647,19387,,19007,,2003-04-01
19388_initial,M01648,19388,,19007,,2003-04-01
19389_initial,M01649,19389,,19007,,2003-04-01
19390_initial,M01650,19390,,19007,,2003-04-01
19391_initial,M01651,19391,,19007,,2003-04-01
19401_initial,M01652,19401,,19005,,2004-09-01
19402_initial,M01653,19402,,19005,,2004-11-01
19403_initial,M01654,19403,,19005,,2004-11-01
19404_initial,M01655,19404,,19005,,2004-11-01
19405_initial,M01656,19405,,19005,,2004-11-01
19406_initial,M01657,19406,,19005,,2004-11-01
19407_initial,M01658,19407,,19005,,2006-03-15
19408_initial,M01659,19408,,19005,,2004-11-01
19409_initial,M01660,19409,,19005,,2004-11-01
19421_initial,M01661,19421,,19006,,2005-02-13
19422_initial,M01662,19422,,19006,,
19423_initial,M01663,19423,,19006,,
19424_initial,M01664,19424,,19006,,
19425_initial,M01665,19425,,19006,,
19426_initial,M01666,19426,,19006,,2003-11-15
19427_initial,M01667,19427,,19006,,2003-11-15
19428_initial,M01668,19428,,19006,,2003-11-15
19429_initial,M01669,19429,,19006,,
19430_initial,M01670,19430,,19006,,
19430_20031115,M01670,19430,,19006,2003-11-15,2006-03-01
19441_initial,M01671,19441,,19008,,2005-02-13
19442_initial,M01672,19442,,19008,,
19443_initial,M01673,19443,,19008,,
20201_initial,M01674,20201,20009,,,2005-01-01
20201_20050101,M01674,20201,20009,,2005-01-01,2010-01-01
20201_20100101,M01674,20201,20009,,2010-01-01,
20202_initial,M01675,20202,20007,,,1974-05-01
20202_19740501,M01675,20202,20007,,1974-05-01,2005-04-01
20202_20050401,M01675,20202,20007,,2005-04-01,2010-03-31
20202_20100331,M01675,20202,20007,,2010-03-31,
20203_initial,M01676,20203,20002,,,1973-04-01
20203_19730401,M01676,20203,20002,,1973-04-01,2006-03-06
20203_20060306,M01676,20203,20002,,2006-03-06,
20204_initial,M01677,20204,20003,,,
20205_initial,M01678,20205,20005,,,1984-12-01
20205_19841201,M01678,20205,20005,,1984-12-01,1993-07-01
20205_19930701,M01678,20205,20005,,1993-07-01,2005-10-01
20205_20051001,M01678,20205,20005,,2005-10-01,
20206_initial,M01679,20206,20003,,,
20207_initial,M01680,20207,20009,,,1971-04-30
20207_19710430,M01680,20207,20009,,1971-04-30,
20208_initial,M01681,20208,20001,,,
20209_initial,M01682,20209,20004,,,2006-03-31
20209_20060331,M01682,20209,20004,,2006-03-31,
20210_initial,M01683,20210,20004,,,
20211_initial,M01684,20211,20010,,,2005-04-01
20211_20050401,M01684,20211,20010,,2005-04-01,
20212_initial,M01685,20212,20008,,,2006-01-01
20212_20060101,M01685,20212,20008,,2006-01-01,
20213_initial,M01686,20213,20010,,,
20214_initial,M01687,20214,20003,,,
20215_initial,M01688,20215,20007,,,2005-04-01
20215_20050401,M01688,20215,20007,,2005-04-01,
20216_initial,M01689,20216,,,,2003-09-01
20217_initial,M01690,20217,20001,,,2005-04-01
20217_20050401,M01690,20217,20001,,2005-04-01,
20218_20030901,M01691,20218,20002,,2003-09-01,
20219_20040401,M01692,20219,20009,,2004-04-01,
20220_20051001,M01693,20220,20007,,2005-10-01,
20301_initial,M01694,20301,,20006,,2005-04-01
20302_initial,M01695,20302,,20006,,2005-03-20
20303_initial,M01696,20303,20001,20006,,
20304_initial,M01697,20304,20001,20006,,
20305_initial,M01698,20305,20001,20006,,
20306_initial,M01699,20306,20001,20006,,
20307_initial,M01700,20307,20001,20006,,
20308_initial,M01701,20308,,20006,,2005-03-20
20309_20050320,M01702,20309,,20006,2005-03-20,
20321_initial,M01703,20321,20001,20010,,
20322_initial,M01704,20322,,20010,,2005-04-01
20323_initial,M01705,20323,20001,20010,,
20324_initial,M01706,20324,20001,20010,,
20325_initial,M01707,20325,,20010,,2005-04-01
20326_initial,M01708,20326,,20010,,2004-04-01
20341_initial,M01709,20341,,20002,,2006-03-06
20342_initial,M01710,20342,,20002,,2005-10-01
20343_initial,M01711,20343,,20002,,2004-04-01
20345_initial,M01712,20345,,20002,,2006-03-06
20346_initial,M01713,20346,,20002,,2006-03-06
20347_initial,M01714,20347,,20002,,2005-10-01
20348_initial,M01715,20348,,20002,,1973-04-01
20349_initial,M01716,20349,20001,20002,,
20350_20051001,M01717,20350,,20002,2005-10-01,
20361_initial,M01718,20361,20003,20016,,
20362_initial,M01719,20362,20003,20016,,
20363_initial,M01720,20363,20003,20016,,
20381_initial,M01721,20381,,20013,,2006-03-31
20382_initial,M01722,20382,20004,20013,,
20383_initial,M01723,20383,20004,20013,,
20384_initial,M01724,20384,20004,20013,,
20385_initial,M01725,20385,20004,20013,,
20386_initial,M01726,20386,20004,20013,,
20387_initial,M01727,20387,,20013,,2006-03-31
20388_initial,M01728,20388,20004,20013,,
20401_initial,M01729,20401,,20004,,1984-12-01
20402_initial,M01730,20402,20005,20004,,
20403_initial,M01731,20403,20005,20004,,
20404_initial,M01732,20404,20005,20004,,
20405_initial,M01733,20405,,20004,,1993-07-01
20406_initial,M01734,20406,,20004,,2009-03-31
20407_initial,M01735,20407,20005,20004,,2006-01-01
20407_20060101,M01735,20407,20005,20004,2006-01-01,2009-03-31
20407_20090331,M01735,20407,20005,20004,2009-03-31,
20408_initial,M01736,20408,,20004,,2006-01-01
20409_initial,M01737,20409,20005,20004,,
20410_initial,M01738,20410,20005,20004,,
20411_initial,M01739,20411,20005,20004,,
20412_initial,M01740,20412,20005,20004,,
20413_initial,M01741,20413,20005,20004,,
20414_initial,M01742,20414,20005,20004,,
20415_initial,M01743,20415,20005,20004,,
20416_initial,M01744,20416,20005,20004,,
20417_initial,M01745,20417,20005,20004,,
20418_initial,M01746,20418,,20004,,2005-10-01
20419_initial,M01747,20419,,20004,,2005-10-01
20421_initial,M01748,20421,,20007,,2005-11-01
20422_initial,M01749,20422,20006,20007,,
20423_initial,M01750,20423,20006,20007,,
20424_initial,M01751,20424,,20007,,2005-04-01
20425_initial,M01752,20425,20006,20007,,
20426_initial,M01753,20426,,20007,,2005-11-01
20427_initial,M01754,20427,,20007,,2005-11-01
20428_initial,M01755,20428,,20007,,2005-11-01
20429_initial,M01756,20429,20006,20007,,
20430_initial,M01757,20430,20006,20007,,
20431_initial,M01758,20431,,20007,,2005-02-13
20432_20051101,M01759,20432,20006,20007,2005-11-01,
20441_initial,M01760,20441,,20003,,2005-10-01
20442_initial,M01761,20442,,20003,,1974-05-01
20443_initial,M01762,20443,20007,20003,,2005-04-01
20444_initial,M01763,20444,20007,20003,,2005-10-11
20445_initial,M01764,20445,,20003,,2005-10-11
20446_initial,M01765,20446,20002,20003,,
20447_initial,M01766,20447,20007,20003,,2005-10-11
20448_initial,M01767,20448,20007,20003,,
20449_initial,M01768,20449,,20003,,1973-04-01
20449_19730401,M01769,20449,,20003,1973-04-01,2010-03-31
20450_initial,M01770,20450,20007,20003,,
20451_initial,M01771,20451,,20003,,
20452_20051011,M01772,20452,,20003,2005-10-11,
20461_initial,M01773,20461,,20001,,2005-10-01
20462_initial,M01774,20462,,20001,,2005-10-01
20463_initial,M01775,20463,,20001,,2005-04-01
20464_initial,M01776,20464,,20001,,2005-04-01
20465_initial,M01777,20465,,20001,,2005-04-01
20466_initial,M01778,20466,,20001,,2005-10-01
20467_initial,M01779,20467,,20001,,2005-10-01
20481_initial,M01780,20481,20008,20011,,
20482_initial,M01781,20482,20008,20011,,
20483_initial,M01782,20483,,20011,,2006-01-01
20484_initial,M01783,20484,,20011,,2006-01-01
20485_initial,M01784,20485,20008,20011,,
20486_initial,M01785,20486,20008,20011,,
20501_initial,M01786,20501,,20012,,2003-09-01
20502_initial,M01787,20502,,20012,,2005-01-01
20521_initial,M01788,20521,20009,20008,,
20522_initial,M01789,20522,,20008,,2003-09-01
20541_initial,M01790,20541,20009,20005,,
20542_initial,M01791,20542,20009,20005,,1971-04-30
20543_initial,M01792,20543,20009,20005,,
20561_initial,M01793,20561,20009,20015,,
20562_initial,M01794,20562,20009,20015,,
20563_initial,M01795,20563,20009,20015,,
20581_initial,M01796,20581,,20009,,2010-01-01
20582_initial,M01797,20582,,20009,,2005-01-01
20583_initial,M01798,20583,20010,20009,,
20584_initial,M01799,20584,,20009,,2005-10-01
20585_initial,M01800,20585,,20009,,2005-10-01
20586_initial,M01801,20586,,20009,,2005-01-01
20587_initial,M01802,20587,,20009,,2005-01-01
20588_initial,M01803,20588,20010,20009,,
20589_initial,M01804,20589,20010,20009,,2010-01-01
20590_20051001,M01805,20590,,20009,2005-10-01,
20601_initial,M01806,20601,,20014,,2005-04-01
20602_initial,M01807,20602,20010,20014,,
21201_initial,M01808,21201,,,,2006-01-01
21201_20060101,M01808,21201,,,2006-01-01,
21202_initial,M01809,21202,,,,2006-03-27
21202_20060327,M01809,21202,,,2006-03-27,
21203_initial,M01810,21203,,,,2005-02-01
21203_20050201,M01810,21203,,,2005-02-01,
21204_initial,M01811,21204,,,,2006-01-23
21204_20060123,M01811,21204,,,2006-01-23,
21205_initial,M01812,21205,,,,2005-02-07
21205_20050207,M01812,21205,,,2005-02-07,
21206_initial,M01813,21206,,,,2005-02-13
21206_20050213,M01813,21206,,,2005-02-13,
21207_initial,M01814,21207,,,,
21208_initial,M01815,21208,,,,
21209_initial,M01816,21209,,,,
21210_initial,M01817,21210,,,,2004-10-25
21210_20041025,M01817,21210,,,2004-10-25,
21211_initial,M01818,21211,,,,
21212_initial,M01819,21212,,,,
21213_initial,M01820,21213,,,,2004-11-01
21213_20041101,M01820,21213,,,2004-11-01,
21214_19820401,M01821,21214,,,1982-04-01,2005-05-01
21214_20050501,M01821,21214,,,2005-05-01,
21215_20030401,M01822,21215,,,2003-04-01,
21216_20030501,M01823,21216,,,2003-05-01,
21217_20040201,M01824,21217,,,2004-02-01,
21218_20040201,M01825,21218,,,2004-02-01,
21219_20040301,M01826,21219,,,2004-03-01,
21220_20040301,M01827,21220,,,2004-03-01,
21221_20050328,M01828,21221,,,2005-03-28,
21301_initial,M01829,21301,,21011,,2004-11-01
21302_initial,M01830,21302,,21011,,
21303_initial,M01831,21303,,21011,,
21304_initial,M01832,21304,,21011,,2006-01-01
21321_initial,M01833,21321,,21010,,2005-03-28
21322_initial,M01834,21322,,21010,,2005-03-28
21323_initial,M01835,21323,,21010,,2005-03-28
21341_initial,M01836,21341,,21016,,
21342_initial,M01837,21342,,21016,,2006-03-27
21361_initial,M01838,21361,,21017,,
21362_initial,M01839,21362,,21017,,
21381_initial,M01840,21381,,21014,,
21382_initial,M01841,21382,,21014,,
21383_initial,M01842,21383,,21014,,
21384_initial,M01843,21384,,21014,,2006-03-27
21401_initial,M01844,21401,,21001,,2005-01-31
21401_20050131,M01844,21401,,21001,2005-01-31,
21402_initial,M01845,21402,,21001,,2005-01-31
21403_initial,M01846,21403,,21001,,
21404_initial,M01847,21404,,21001,,
21405_initial,M01848,21405,,21001,,2005-01-31
21406_initial,M01849,21406,,21001,,2005-01-31
21407_initial,M01850,21407,,21001,,1987-04-01
21407_19870401,M01850,21407,,21001,1987-04-01,2005-01-31
21408_initial,M01851,21408,,21001,,2005-01-31
21409_initial,M01852,21409,,21001,,1987-04-01
21421_initial,M01853,21421,,21003,,
21422_initial,M01854,21422,,21003,,2004-02-01
21423_initial,M01855,21423,,21003,,2003-05-01
21424_initial,M01856,21424,,21003,,2003-05-01
21425_initial,M01857,21425,,21003,,2004-02-01
21426_initial,M01858,21426,,21003,,2004-02-01
21427_initial,M01859,21427,,21003,,2004-02-01
21441_initial,M01860,21441,,21007,,2003-04-01
21442_initial,M01861,21442,,21007,,2003-04-01
21443_initial,M01862,21443,,21007,,2003-04-01
21461_initial,M01863,21461,,21006,,2005-02-07
21462_initial,M01864,21462,,21006,,2005-02-07
21463_initial,M01865,21463,,21006,,2005-02-07
21464_initial,M01866,21464,,21006,,1971-04-01
21464_19710401,M01867,21464,,21006,1971-04-01,2005-02-07
